,ISU,KURS,DATE_START,DATE_END,PRIZNAK,MAIN_PLAN
3867,10525059661427852175,2,2018-09-01,2018-10-20 00:00:00,обучен,8931112486619862929
3868,10525059661427852175,2,2018-10-21,2019-08-31 00:00:00,обучен,8931112486619862929
3869,10525059661427852175,3,2019-09-01,2019-12-29 00:00:00,обучен,8931112486619862929
3870,10525059661427852175,3,2019-12-30,2020-08-31 00:00:00,обучен,8931112486619862929
3871,10525059661427852175,4,2020-09-01,2020-12-30 00:00:00,обучен,8931112486619862929
3872,10525059661427852175,4,2020-12-31,2021-06-04 00:00:00,обучен,8931112486619862929
3873,10525059661427852175,4,2021-06-05,2022-06-04 00:00:00,академ,8931112486619862929
3874,14313713311578520510,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3875,14313713311578520510,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
3876,14313713311578520510,2,2018-09-01,2019-08-31 00:00:00,обучен,859090361626613984
3877,14313713311578520510,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
3878,14313713311578520510,3,2019-12-30,2020-08-31 00:00:00,обучен,859090361626613984
3879,14313713311578520510,4,2020-09-01,2021-08-30 00:00:00,обучен,859090361626613984
3880,7710299397779888642,1,2017-09-01,2017-09-01 00:00:00,обучен,13625004925863566980
3881,7710299397779888642,1,2017-09-02,2018-02-04 00:00:00,обучен,13625004925863566980
3882,7710299397779888642,1,2018-02-05,2018-08-31 00:00:00,обучен,14679079923424042637
3883,7710299397779888642,2,2018-09-01,2019-08-31 00:00:00,обучен,14679079923424042637
3884,7710299397779888642,3,2019-09-01,2020-08-31 00:00:00,обучен,14679079923424042637
3885,7710299397779888642,4,2020-09-01,2021-08-30 00:00:00,обучен,14679079923424042637
3886,4734723645210617991,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3887,4734723645210617991,1,2017-09-02,2018-08-31 00:00:00,обучен,8931112486619862929
3888,4734723645210617991,2,2018-09-01,2019-08-31 00:00:00,обучен,8931112486619862929
3889,4734723645210617991,3,2019-09-01,2019-12-29 00:00:00,обучен,8931112486619862929
3890,4734723645210617991,3,2019-12-30,2020-08-31 00:00:00,обучен,8931112486619862929
3891,4734723645210617991,4,2020-09-01,2020-12-30 00:00:00,обучен,8931112486619862929
3892,4734723645210617991,4,2020-12-31,2021-06-04 00:00:00,обучен,8931112486619862929
3893,4734723645210617991,4,2021-06-05,2022-06-04 00:00:00,академ,8931112486619862929
3894,14923754632512280971,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3895,14923754632512280971,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
3896,14923754632512280971,2,2018-09-01,2019-08-31 00:00:00,обучен,859090361626613984
3897,14923754632512280971,3,2019-09-01,2020-08-31 00:00:00,обучен,859090361626613984
3898,14923754632512280971,4,2020-09-01,2021-08-30 00:00:00,обучен,859090361626613984
3899,12486839286913992006,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3900,12486839286913992006,1,2017-09-02,2018-08-31 00:00:00,обучен,8931112486619862929
3901,12486839286913992006,2,2018-09-01,2018-11-02 00:00:00,обучен,8931112486619862929
3902,12486839286913992006,2,2018-11-03,2019-08-31 00:00:00,обучен,8931112486619862929
3903,12486839286913992006,3,2019-09-01,2020-08-31 00:00:00,обучен,8931112486619862929
3904,12486839286913992006,4,2020-09-01,2021-02-01 00:00:00,обучен,8931112486619862929
3905,12486839286913992006,4,2021-02-02,2021-08-31 00:00:00,академ,8931112486619862929
3906,12222692357942592733,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3907,12222692357942592733,1,2017-09-02,2018-04-15 00:00:00,обучен,859090361626613984
3908,12167029701433492464,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3909,12167029701433492464,1,2017-09-02,2017-12-31 00:00:00,обучен,8931112486619862929
3910,17740199077276911604,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3911,17740199077276911604,1,2017-09-02,2018-08-31 00:00:00,обучен,8931112486619862929
3912,17740199077276911604,2,2018-09-01,2019-02-27 00:00:00,обучен,8931112486619862929
3913,16964605694905816803,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3914,16964605694905816803,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
3915,16964605694905816803,2,2018-09-01,2019-08-31 00:00:00,обучен,859090361626613984
3916,16964605694905816803,3,2019-09-01,2020-08-31 00:00:00,обучен,859090361626613984
3917,16964605694905816803,4,2020-09-01,2021-08-30 00:00:00,обучен,859090361626613984
3918,15862029037815890823,1,2017-09-01,2018-08-31 00:00:00,обучен,8931112486619862929
3919,15862029037815890823,2,2018-09-01,2019-02-03 00:00:00,обучен,8931112486619862929
3920,15862029037815890823,2,2019-02-04,2019-08-31 00:00:00,обучен,6502627360976124984
3921,15862029037815890823,3,2019-09-01,2019-10-30 00:00:00,обучен,6502627360976124984
3922,17930134730380750445,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3923,17930134730380750445,1,2017-09-02,2018-08-31 00:00:00,обучен,8931112486619862929
3924,17930134730380750445,2,2018-09-01,2019-08-31 00:00:00,обучен,8931112486619862929
3925,17930134730380750445,3,2019-09-01,2019-12-29 00:00:00,обучен,8931112486619862929
3926,17930134730380750445,3,2019-12-30,2020-08-31 00:00:00,обучен,8931112486619862929
3927,17930134730380750445,4,2020-09-01,2021-06-04 00:00:00,обучен,8931112486619862929
3928,17930134730380750445,4,2021-06-05,2022-06-04 00:00:00,академ,8931112486619862929
3929,13061400458620715630,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3930,13061400458620715630,1,2017-09-02,2018-08-31 00:00:00,обучен,8931112486619862929
3931,13061400458620715630,2,2018-09-01,2019-02-03 00:00:00,обучен,8931112486619862929
3932,13061400458620715630,2,2019-02-04,2019-03-05 00:00:00,обучен,8931112486619862929
3933,13061400458620715630,2,2019-03-06,2019-08-31 00:00:00,академ,8931112486619862929
3934,13061400458620715630,2,2019-09-01,2020-02-03 00:00:00,обучен,18294236973528381523
3935,13061400458620715630,2,2020-02-04,2020-08-31 00:00:00,обучен,18294236973528381523
3936,13061400458620715630,3,2020-09-01,2021-08-31 00:00:00,обучен,18294236973528381523
3937,13061400458620715630,4,2021-09-01,2021-12-19 00:00:00,,18294236973528381523
3938,16608848291402617544,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3939,16608848291402617544,1,2017-09-02,2018-06-07 00:00:00,обучен,8931112486619862929
3940,4702940281124406621,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3941,4702940281124406621,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
3942,4702940281124406621,2,2018-09-01,2018-10-15 00:00:00,обучен,859090361626613984
3943,4702940281124406621,2,2018-10-16,2019-08-31 00:00:00,обучен,859090361626613984
3944,4702940281124406621,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
3945,4702940281124406621,3,2019-12-30,2020-08-31 00:00:00,обучен,859090361626613984
3946,4702940281124406621,4,2020-09-01,2020-12-30 00:00:00,обучен,859090361626613984
3947,4702940281124406621,4,2020-12-31,2021-05-20 00:00:00,обучен,859090361626613984
3948,4702940281124406621,4,2021-05-21,2022-02-10 00:00:00,академ,859090361626613984
3949,3088445419879010942,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3950,3088445419879010942,1,2017-09-02,2018-08-31 00:00:00,обучен,8931112486619862929
3951,3088445419879010942,2,2018-09-01,2019-02-03 00:00:00,обучен,8931112486619862929
3952,3088445419879010942,2,2019-02-04,2019-08-31 00:00:00,обучен,8931112486619862929
3953,3088445419879010942,3,2019-09-01,2019-12-29 00:00:00,обучен,8931112486619862929
3954,3088445419879010942,3,2019-12-30,2020-08-31 00:00:00,обучен,8931112486619862929
3955,3088445419879010942,4,2020-09-01,2020-12-30 00:00:00,обучен,8931112486619862929
3956,3088445419879010942,4,2020-12-31,2021-06-04 00:00:00,обучен,8931112486619862929
3957,3088445419879010942,4,2021-06-05,2022-06-04 00:00:00,академ,8931112486619862929
3958,14700860787988630853,1,2017-09-01,2018-08-31 00:00:00,обучен,15366560389291439319
3959,14700860787988630853,2,2018-09-01,2019-08-31 00:00:00,обучен,15366560389291439319
3960,14700860787988630853,3,2019-09-01,2019-12-29 00:00:00,обучен,15366560389291439319
3961,14700860787988630853,3,2019-12-30,2020-08-31 00:00:00,обучен,15366560389291439319
3962,14700860787988630853,4,2020-09-01,2021-05-24 00:00:00,обучен,15366560389291439319
3963,14700860787988630853,4,2021-05-25,2022-02-10 00:00:00,академ,15366560389291439319
3964,5391916977795345956,1,2017-09-01,2018-08-31 00:00:00,обучен,8931112486619862929
3965,5391916977795345956,2,2018-09-01,2019-08-31 00:00:00,обучен,8931112486619862929
3966,5391916977795345956,3,2019-09-01,2019-12-29 00:00:00,обучен,8931112486619862929
3967,5391916977795345956,3,2019-12-30,2020-08-31 00:00:00,обучен,8931112486619862929
3968,5391916977795345956,4,2020-09-01,2021-08-30 00:00:00,обучен,8931112486619862929
3969,1562424872741774025,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3970,1562424872741774025,1,2017-09-02,2018-06-03 00:00:00,обучен,8931112486619862929
3971,14202431508227687479,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3972,14202431508227687479,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
3973,14202431508227687479,2,2018-09-01,2018-09-03 00:00:00,обучен,859090361626613984
3974,14202431508227687479,2,2018-09-04,2019-08-31 00:00:00,обучен,859090361626613984
3975,14202431508227687479,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
3976,14202431508227687479,3,2019-12-30,2020-08-31 00:00:00,обучен,859090361626613984
3977,14202431508227687479,4,2020-09-01,2020-12-30 00:00:00,обучен,859090361626613984
3978,14202431508227687479,4,2020-12-31,2021-08-30 00:00:00,обучен,859090361626613984
3979,5016397078508169554,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3980,5016397078508169554,1,2017-09-02,2018-08-31 00:00:00,обучен,8931112486619862929
3981,5016397078508169554,2,2018-09-01,2019-04-09 00:00:00,обучен,8931112486619862929
3982,5016397078508169554,1,2019-04-10,2019-08-31 00:00:00,отчисл,8931112486619862929
3983,5016397078508169554,1,2019-09-01,2019-09-01 00:00:00,обучен,10435077932447846356
3984,5016397078508169554,1,2019-09-02,2020-08-31 00:00:00,обучен,10435077932447846356
3985,5016397078508169554,2,2020-09-01,2020-11-05 00:00:00,обучен,10435077932447846356
3986,5016397078508169554,2,2020-11-06,2021-08-31 00:00:00,академ,10435077932447846356
3987,5016397078508169554,2,2021-09-01,2021-09-01 00:00:00,,10214578062406062778
3988,5016397078508169554,2,2021-09-02,2022-02-06 00:00:00,,10214578062406062778
3989,2341633709826726016,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
3990,2341633709826726016,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
3991,2341633709826726016,2,2018-09-01,2019-08-31 00:00:00,обучен,859090361626613984
3992,2341633709826726016,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
3993,2341633709826726016,3,2019-12-30,2020-04-14 00:00:00,обучен,859090361626613984
3994,15054944150571385506,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
3995,15054944150571385506,1,2017-09-02,2018-03-06 00:00:00,обучен,8931112486619862929
3996,15054944150571385506,1,2018-03-07,2018-08-31 00:00:00,отчисл,8931112486619862929
3997,15054944150571385506,1,2018-09-01,2019-04-17 00:00:00,обучен,6572811899279529631
3998,10250003720434528923,1,2017-09-01,2017-09-01 00:00:00,обучен,18243728868902030225
3999,10250003720434528923,1,2017-09-02,2018-08-31 00:00:00,обучен,13378781441825634711
4000,10250003720434528923,2,2018-09-01,2018-09-01 00:00:00,обучен,13378781441825634711
4001,10250003720434528923,2,2018-09-02,2019-05-22 00:00:00,обучен,13378781441825634711
4002,6446926036417769573,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
4003,6446926036417769573,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
4004,6446926036417769573,2,2018-09-01,2019-08-31 00:00:00,обучен,859090361626613984
4005,6446926036417769573,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
4006,6446926036417769573,3,2019-12-30,2020-08-31 00:00:00,обучен,859090361626613984
4007,6446926036417769573,4,2020-09-01,2020-12-30 00:00:00,обучен,859090361626613984
4008,6446926036417769573,4,2020-12-31,2021-08-30 00:00:00,обучен,859090361626613984
4009,12983937408219699110,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
4010,12983937408219699110,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
4011,12983937408219699110,2,2018-09-01,2018-12-17 00:00:00,обучен,859090361626613984
4012,12983937408219699110,2,2018-12-18,2019-04-30 00:00:00,обучен,859090361626613984
4013,11756840654243721775,1,2017-09-01,2017-09-01 00:00:00,обучен,859090361626613984
4014,11756840654243721775,1,2017-09-02,2018-08-31 00:00:00,обучен,859090361626613984
4015,11756840654243721775,2,2018-09-01,2018-09-03 00:00:00,обучен,859090361626613984
4016,11756840654243721775,2,2018-09-04,2019-08-31 00:00:00,обучен,859090361626613984
4017,11756840654243721775,3,2019-09-01,2019-12-29 00:00:00,обучен,859090361626613984
4018,11756840654243721775,3,2019-12-30,2020-08-31 00:00:00,обучен,859090361626613984
4019,11756840654243721775,4,2020-09-01,2020-12-30 00:00:00,обучен,859090361626613984
4020,11756840654243721775,4,2020-12-31,2021-08-30 00:00:00,обучен,859090361626613984
4021,7080569573550255466,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
4022,7080569573550255466,1,2017-09-02,2018-03-20 00:00:00,обучен,8931112486619862929
4023,7080569573550255466,1,2018-03-21,2021-08-31 00:00:00,отчисл,8931112486619862929
4024,16810634362297537586,1,2017-09-01,2017-09-01 00:00:00,обучен,3822626843564218778
4025,16810634362297537586,1,2017-09-02,2018-08-31 00:00:00,обучен,3822626843564218778
4026,16810634362297537586,2,2018-09-01,2019-08-31 00:00:00,обучен,3822626843564218778
4027,16810634362297537586,3,2019-09-01,2019-12-29 00:00:00,обучен,3822626843564218778
4028,16810634362297537586,3,2019-12-30,2020-08-31 00:00:00,обучен,3822626843564218778
4029,16810634362297537586,4,2020-09-01,2021-07-01 00:00:00,обучен,3822626843564218778
4030,5040601295205530597,1,2017-09-01,2018-05-29 00:00:00,обучен,1346358098327444141
4031,5040601295205530597,1,2018-05-30,2019-05-27 00:00:00,академ,1346358098327444141
4032,5040601295205530597,1,2019-05-28,2019-07-23 00:00:00,обучен,5212477757657290292
4033,11154621718707488074,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
4034,11154621718707488074,1,2017-09-02,2018-03-20 00:00:00,обучен,8931112486619862929
4035,4113461786118195651,1,2017-09-01,2017-09-01 00:00:00,обучен,8931112486619862929
4036,4113461786118195651,1,2017-09-02,2018-07-01 00:00:00,обучен,8931112486619862929
4037,4113461786118195651,1,2018-07-02,2018-08-31 00:00:00,отчисл,8931112486619862929
4038,4113461786118195651,1,2018-09-01,2019-08-31 00:00:00,обучен,5495755927943410871
4039,4113461786118195651,2,2019-09-01,2020-08-31 00:00:00,обучен,5495755927943410871
4040,4113461786118195651,3,2020-09-01,2020-09-02 00:00:00,обучен,5495755927943410871
4041,4113461786118195651,3,2020-09-03,2021-08-31 00:00:00,обучен,5495755927943410871
4042,10126168296258451570,1,2017-09-01,2018-08-31 00:00:00,обучен,1346358098327444141
4043,10126168296258451570,2,2018-09-01,2018-12-27 00:00:00,обучен,1346358098327444141
